assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,CRBB_hits,n_contigs_with_CRBB,p_contigs_with_CRBB,rbh_per_reference,n_refs_with_CRBB,p_refs_with_CRBB,cov25,p_cov25,cov50,p_cov50,cov75,p_cov75,cov85,p_cov85,cov95,p_cov95,reference_coverage,score,optimal_score,cutoff
/mnt/scratch/ljcohen/mmetsp/Chlamydomonas_chlamydogama/SRR1294459/trinity/Chlamydomonas_chlamydogama_SRR1294459.Trinity.fixed.fasta,39288,201,8128,32479112,826.69293,0,10623,0,15346,68.94234,329,771,1366,2037,3271,0.5697,0.01727,0.00217,1.75996,0,0.0,0.14828,19952,19952,0.50784,1.15349,15870,0.9175,9164,0.5298,8535,0.49344,7711,0.4458,7369,0.42603,6899,0.39886,0.52402,,,
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294388/trinity/Alexandrium_fundyense_SRR1294388.Trinity.fixed.fasta,2190,201,1887,768392,350.86393,0,30,0,303,91.33697,222,276,354,482,779,0.55291,0.00426,0.00742,1.85925,0,0.0,0.07689,13,13,0.00594,0.00075,11,0.00064,5,0.00029,2,0.00012,1,6e-05,1,6e-05,1,6e-05,0.00013,,,
/mnt/scratch/ljcohen/mmetsp/Goniomonas/SRR1296711/trinity/Goniomonas_SRR1296711.Trinity.fixed.fasta,35029,201,19378,25983639,741.77507,0,7682,20,15764,91.13145,299,651,1139,1801,3334,0.57845,0.00755,0.00467,1.95575,0,0.0,0.13881,17234,17234,0.49199,0.9675,14159,0.79487,7700,0.43227,7157,0.40179,6453,0.36226,6089,0.34183,5607,0.31477,0.37054,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294448/trinity/Chaetoceros_affinis_SRR1294448.Trinity.fixed.fasta,7179,201,3251,3322093,462.7515,0,475,0,1852,82.80753,243,366,544,799,1195,0.43323,0.02462,0.00924,1.70703,0,0.0,0.09849,5772,5772,0.80401,0.40415,4702,0.32923,2268,0.1588,1115,0.07807,642,0.04495,518,0.03627,398,0.02787,0.14633,,,
/mnt/scratch/ljcohen/mmetsp/Akashiwo_sanguinea/SRR1294464/trinity/Akashiwo_sanguinea_SRR1294464.Trinity.fixed.fasta,106,201,490,27490,259.33962,0,0,0,0,85.88578,205,226,254,292,376,0.5056,0.00223,-0.01979,2.00304,0,0.0,0.05409,45,45,0.42453,0.45455,42,0.42424,21,0.21212,20,0.20202,11,0.11111,9,0.09091,3,0.0303,0.2075,,,
/mnt/scratch/ljcohen/mmetsp/Dinophysis_acuminata/SRR1296701/trinity/Dinophysis_acuminata_SRR1296701.Trinity.fixed.fasta,120480,201,7067,72260002,599.76761,0,19551,0,50768,93.95265,267,494,835,1269,2038,0.66838,0.0067,0.00496,2.10267,0,0.0,0.11253,70623,70623,0.58618,0.85306,57803,0.69821,30132,0.36397,26875,0.32462,22958,0.27731,21011,0.25379,18571,0.22432,0.31433,,,
/mnt/scratch/ljcohen/mmetsp/Bicosoecida_sp._CB-2014/SRR1294383/trinity/Bicosoecida_sp._CB-2014_SRR1294383.Trinity.fixed.fasta,17341,201,14719,9921941,572.1666,0,2319,2,6768,94.95374,258,447,758,1241,2287,0.69464,0.01361,0.00736,2.49319,0,0.0,0.09995,14442,14442,0.83282,0.96887,8755,0.58735,4621,0.31001,3121,0.20938,1959,0.13142,1553,0.10419,1027,0.0689,0.30115,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294447/trinity/Chaetoceros_affinis_SRR1294447.Trinity.fixed.fasta,7206,201,3285,3349541,464.82667,0,448,0,1865,82.94157,246,366,544,794,1204,0.43302,0.02891,0.01518,1.70862,0,0.0,0.099,5756,5756,0.79878,0.40302,4690,0.32839,2352,0.16468,1192,0.08346,656,0.04593,525,0.03676,397,0.0278,0.15385,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1296727/trinity/uncultured_eukaryote_SRR1296727.Trinity.fixed.fasta,48648,201,15427,39603264,814.07795,0,12355,39,24330,89.29229,335,740,1228,1899,3693,0.51116,0.00797,0.0108,1.85261,0,0.0,0.1511,29408,29408,0.60451,0.95224,22629,0.73273,12505,0.40492,10957,0.35479,9234,0.299,8377,0.27125,7142,0.23126,0.33723,,,
/mnt/scratch/ljcohen/mmetsp/Perkinsus_marinus/SRR1294397/trinity/Perkinsus_marinus_SRR1294397.Trinity.fixed.fasta,12288,201,2062,4874082,396.65381,0,195,0,2756,89.12601,235,323,433,575,826,0.48556,0.00379,0.00167,1.76003,0,0.0,0.08766,5191,5191,0.42244,0.7556,4306,0.62678,2228,0.32431,1904,0.27715,1338,0.19476,1017,0.14803,584,0.08501,0.26449,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294452/trinity/Chaetoceros_affinis_SRR1294452.Trinity.fixed.fasta,8481,201,3274,3992102,470.71124,0,515,0,2248,80.6388,248,378,565,789,1164,0.42705,0.02591,0.01563,1.7159,0,0.0,0.10021,6671,6671,0.78658,0.47708,5536,0.39591,2846,0.20353,1344,0.09612,665,0.04756,525,0.03755,406,0.02904,0.17291,,,
/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294391/trinity/Amphidinium_carterae_SRR1294391.Trinity.fixed.fasta,4733,201,1662,1832992,387.2791,0,57,0,1006,91.56554,233,313,419,561,818,0.53347,0.00327,0.00208,1.84215,0,0.0,0.08421,2999,2999,0.63364,0.50787,2521,0.42693,1308,0.22151,1115,0.18882,799,0.13531,623,0.1055,356,0.06029,0.18666,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_curvisetus/SRR1294455/trinity/Chaetoceros_curvisetus_SRR1294455.Trinity.fixed.fasta,13027,201,4914,6847068,525.6059,0,1027,0,4519,80.45879,277,452,635,841,1205,0.42808,0.02945,0.0182,1.6829,0,0.0,0.11124,10015,10015,0.76879,0.66167,8408,0.5555,4743,0.31336,2360,0.15592,823,0.05437,570,0.03766,353,0.02332,0.23861,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1294465/trinity/Thalassiosira_weissflogii_SRR1294465.Trinity.fixed.fasta,26973,201,12531,29803384,1104.93397,0,11004,1,15620,79.30807,468,1161,1747,2541,4092,0.4655,0.00669,0.0069,1.93407,0,0.0,0.19815,17189,17189,0.63727,1.151,13577,0.90913,7659,0.51286,7229,0.48406,6573,0.44014,6247,0.41831,5915,0.39608,0.51131,,,
/mnt/scratch/ljcohen/mmetsp/Pyrodinium_bahamense/SRR1296702/trinity/Pyrodinium_bahamense_SRR1296702.Trinity.fixed.fasta,142892,201,8217,93722082,655.89454,0,28575,0,63248,92.6981,277,566,978,1456,2278,0.6354,0.00707,0.00117,2.04931,0,0.0,0.1248,84459,84459,0.59107,0.85956,67305,0.68498,35162,0.35785,31296,0.31851,26889,0.27366,24759,0.25198,22086,0.22478,0.32283,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_fraudulenta/SRR1294395/trinity/Pseudo-nitzschia_fraudulenta_SRR1294395.Trinity.fixed.fasta,26431,201,7067,22661482,857.38269,0,8010,0,11998,73.2539,333,876,1426,2054,3117,0.4958,0.00675,0.00836,2.06291,0,0.0,0.16004,15234,15234,0.57637,1.13788,12115,0.90491,6715,0.50157,6299,0.4705,5647,0.4218,5367,0.40088,5076,0.37915,0.50068,,,
/mnt/scratch/ljcohen/mmetsp/Amphora_coffeiformis/SRR1296713/trinity/Amphora_coffeiformis_SRR1296713.Trinity.fixed.fasta,17895,201,14816,15691235,876.85024,0,5353,1,8972,83.25517,354,855,1400,2007,3444,0.49221,0.00421,0.00112,1.98638,0,0.0,0.166,9740,9740,0.54429,0.82556,8483,0.71902,4340,0.36786,4096,0.34718,3757,0.31844,3573,0.30285,3356,0.28445,0.31942,,,
/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294394/trinity/Amphidinium_carterae_SRR1294394.Trinity.fixed.fasta,9092,201,2099,4037640,444.08711,0,329,0,2802,92.16869,246,363,507,696,997,0.53401,0.0095,0.00682,1.85524,0,0.0,0.09535,2,2,0.00022,0.00017,2,0.00017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1e-05,,,
/mnt/scratch/ljcohen/mmetsp/Gymnodinium_catenatum/SRR1296705/trinity/Gymnodinium_catenatum_SRR1296705.Trinity.fixed.fasta,115253,201,8321,90782224,787.67775,0,32894,0,58879,92.23619,316,780,1250,1729,2626,0.59976,0.00389,0.00233,2.2814,0,0.0,0.14832,68842,68842,0.59731,0.8406,56192,0.68614,28449,0.34738,25795,0.31497,22840,0.27889,21392,0.26121,19352,0.2363,0.32649,,,
/mnt/scratch/ljcohen/mmetsp/Bicosoecida_sp._CB-2014/SRR1294380/trinity/Bicosoecida_sp._CB-2014_SRR1294380.Trinity.fixed.fasta,16638,201,19295,9498128,570.86958,0,2264,1,6467,95.08075,259,445,758,1240,2241,0.69405,0.01463,0.00641,2.49284,0,0.0,0.10001,13830,13830,0.83123,0.92781,8465,0.56789,4446,0.29827,2990,0.20059,1931,0.12955,1507,0.1011,986,0.06615,0.29275,,,
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294386/trinity/Alexandrium_fundyense_SRR1294386.Trinity.fixed.fasta,2692,201,2990,1003097,372.62147,0,74,0,471,90.93308,224,282,384,560,969,0.54684,0.01488,0.01071,1.86767,0,0.0,0.08106,1825,1825,0.67793,0.31053,1609,0.27378,825,0.14038,643,0.10941,412,0.0701,281,0.04781,172,0.02927,0.12611,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294446/trinity/Chaetoceros_affinis_SRR1294446.Trinity.fixed.fasta,7135,201,3297,3313815,464.44499,0,461,0,1863,82.79548,243,367,548,800,1208,0.43318,0.02882,0.01368,1.70766,0,0.0,0.09891,5687,5687,0.79706,0.39819,4640,0.32488,2375,0.16629,1210,0.08472,687,0.0481,548,0.03837,426,0.02983,0.15408,,,
/mnt/scratch/ljcohen/mmetsp/Blepharisma_japonicum/SRR1294460/trinity/Blepharisma_japonicum_SRR1294460.Trinity.fixed.fasta,32254,201,11724,20034720,621.15459,0,5231,2,11580,77.39175,286,523,821,1223,2057,0.36178,0.02066,0.03188,1.83335,0,0.0,0.11885,7989,7989,0.24769,1.06634,7246,0.96716,4448,0.5937,4308,0.57501,4110,0.54859,4007,0.53484,3836,0.51201,0.58841,,,
/mnt/scratch/ljcohen/mmetsp/Alexandrium_fundyense/SRR1294387/trinity/Alexandrium_fundyense_SRR1294387.Trinity.fixed.fasta,3307,201,2330,1256925,380.08013,0,94,0,647,90.98729,224,290,403,590,968,0.55252,0.0127,0.01157,1.87069,0,0.0,0.08267,2269,2269,0.68612,0.38608,1979,0.33674,1020,0.17356,833,0.14174,565,0.09614,432,0.07351,293,0.04986,0.1603,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_affinis/SRR1294453/trinity/Chaetoceros_affinis_SRR1294453.Trinity.fixed.fasta,8618,201,3294,4068956,472.14621,0,530,0,2311,80.65361,249,380,566,783,1173,0.42703,0.02687,0.0157,1.71516,0,0.0,0.10045,6771,6771,0.78568,0.48423,5532,0.39562,2878,0.20582,1418,0.10141,702,0.0502,547,0.03912,425,0.03039,0.17756,,,
/mnt/scratch/ljcohen/mmetsp/Rhizosolenia_setigera/SRR1296707/trinity/Rhizosolenia_setigera_SRR1296707.Trinity.fixed.fasta,28828,201,12384,27752798,962.70286,0,9892,2,14900,80.43326,386,993,1548,2282,3781,0.38627,0.00981,0.01125,1.56194,0,0.0,0.17001,16577,16577,0.57503,0.78773,13401,0.63681,7287,0.34627,6657,0.31634,5972,0.28379,5646,0.2683,5190,0.24663,0.32194,,,
/mnt/scratch/ljcohen/mmetsp/Amoebophrya_sp./SRR1296703/trinity/Amoebophrya_sp._SRR1296703.Trinity.fixed.fasta,27183,201,29291,26655995,980.6127,0,7730,40,11169,75.36186,343,1024,1962,3107,5444,0.57167,0.01074,0.01367,2.23868,0,0.0,0.16669,12389,12389,0.45576,0.87679,9776,0.69186,5486,0.38825,5006,0.35428,4425,0.31316,4148,0.29356,3800,0.26893,0.3186,,,
/mnt/scratch/ljcohen/mmetsp/Leptocylindrus_aporus/SRR1296722/trinity/Leptocylindrus_aporus_SRR1296722.Trinity.fixed.fasta,20378,201,16137,20672733,1014.46329,0,7977,4,10764,73.5841,435,1062,1562,2137,3437,0.40817,0.00629,0.00339,1.99731,0,0.0,0.18658,11109,11109,0.54515,0.81438,9284,0.6806,4780,0.35041,4499,0.32981,4138,0.30335,3951,0.28964,3729,0.27337,0.31427,,,
/mnt/scratch/ljcohen/mmetsp/Akashiwo_sanguinea/SRR1294462/trinity/Akashiwo_sanguinea_SRR1294462.Trinity.fixed.fasta,98,201,524,25970,265.0,0,0,0,0,85.35618,209,234,253,301,404,0.5094,0.02744,0.02519,2.03157,0,0.0,0.0555,41,41,0.41837,0.41414,41,0.41414,24,0.24242,24,0.24242,19,0.19192,14,0.14141,5,0.05051,0.23722,,,
/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294393/trinity/Amphidinium_carterae_SRR1294393.Trinity.fixed.fasta,7673,201,1548,3194574,416.33963,0,120,0,2054,92.00898,245,347,459,610,860,0.53381,0.00989,0.00892,1.84825,0,0.0,0.09026,2,2,0.00026,0.0202,2,0.0202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,,,
/mnt/scratch/ljcohen/mmetsp/Goniomonas_pacifica/SRR1296724/trinity/Goniomonas_pacifica_SRR1296724.Trinity.fixed.fasta,64600,201,16716,46222956,715.52563,0,14444,12,30284,83.91164,303,650,1035,1503,2565,0.58664,0.00836,0.00828,2.00647,0,0.0,0.13647,42682,42682,0.66071,0.82731,32058,0.62139,17135,0.33213,15434,0.29916,13139,0.25468,11919,0.23103,10311,0.19986,0.29849,,,
/mnt/scratch/ljcohen/mmetsp/Geminigera_cryophila/SRR1296699/trinity/Geminigera_cryophila_SRR1296699.Trinity.fixed.fasta,97613,201,16034,59811358,612.73968,0,14643,11,31269,82.67692,265,476,854,1468,2888,0.52286,0.02298,0.01244,2.08108,0,0.0,0.11838,39002,39002,0.39956,0.88011,31571,0.71242,19108,0.43119,17508,0.39508,15514,0.35008,14435,0.32574,13104,0.2957,0.35313,,,
/mnt/scratch/ljcohen/mmetsp/Akashiwo_sanguinea/SRR1294461/trinity/Akashiwo_sanguinea_SRR1294461.Trinity.fixed.fasta,758,201,2038,219856,290.04749,0,8,0,27,84.62812,208,233,272,332,648,0.49703,0.03321,0.03788,1.96148,0,0.0,0.06243,74,74,0.09763,0.74747,68,0.68687,41,0.41414,41,0.41414,37,0.37374,32,0.32323,20,0.20202,0.40976,,,
/mnt/scratch/ljcohen/mmetsp/Bicosoecida_sp._CB-2014/SRR1294381/trinity/Bicosoecida_sp._CB-2014_SRR1294381.Trinity.fixed.fasta,16853,201,10253,9665225,573.50175,0,2296,1,6609,95.22976,260,447,764,1233,2255,0.69428,0.01397,0.00644,2.49219,0,0.0,0.10035,14124,14124,0.83807,0.94754,8542,0.57306,4557,0.30572,3077,0.20643,1906,0.12787,1511,0.10137,1002,0.06722,0.30275,,,
/mnt/scratch/ljcohen/mmetsp/Dinobryon/SRR1294384/trinity/Dinobryon_SRR1294384.Trinity.fixed.fasta,28252,201,12724,23881215,845.2929,0,7652,2,12494,76.89793,341,791,1331,2078,3569,0.44753,0.01354,0.00751,1.90997,0,0.0,0.15771,13181,13181,0.46655,1.11647,10442,0.88447,6101,0.51677,5748,0.48687,5238,0.44367,5033,0.42631,4760,0.40318,0.53635,,,
/mnt/scratch/ljcohen/mmetsp/Amphidinium_carterae/SRR1294392/trinity/Amphidinium_carterae_SRR1294392.Trinity.fixed.fasta,6917,201,3391,2959312,427.83172,0,263,0,1917,91.73264,239,339,484,667,1022,0.5343,0.00813,0.00558,1.85081,0,0.0,0.09184,3895,3895,0.56311,0.65961,3420,0.57917,1775,0.30059,1586,0.26859,1252,0.21202,1061,0.17968,676,0.11448,0.26107,,,
/mnt/scratch/ljcohen/mmetsp/Mantoniella/SRR1300534/trinity/Mantoniella_SRR1300534.Trinity.fixed.fasta,44014,201,10764,24977403,567.48769,0,5839,5,11477,73.72588,251,424,773,1374,2601,0.58728,0.02068,0.00066,2.10204,0,0.0,0.10967,15805,15805,0.35909,1.13836,12130,0.87367,6563,0.4727,6015,0.43323,5300,0.38173,4975,0.35833,4513,0.32505,0.45246,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300482/trinity/Thalassiosira_weissflogii_SRR1300482.Trinity.fixed.fasta,26626,201,10522,30936082,1161.87493,0,11431,4,15744,78.12117,510,1219,1846,2674,4232,0.46525,0.00849,0.00678,1.93472,0,0.0,0.20584,17410,17410,0.65387,1.16245,13530,0.90339,7612,0.50825,7199,0.48067,6500,0.434,6208,0.4145,5862,0.3914,0.50835,,,
/mnt/scratch/ljcohen/mmetsp/Entomoneis_sp./SRR1300522/trinity/Entomoneis_sp._SRR1300522.Trinity.fixed.fasta,19383,201,8210,13565065,699.84342,0,4719,0,8126,78.2389,297,667,1041,1419,2032,0.44526,0.0084,0.00729,1.89814,0,0.0,0.13937,10183,10183,0.52536,1.04078,8920,0.91169,4872,0.49796,4659,0.47619,4340,0.44358,4191,0.42835,4039,0.41282,0.4937,,,
/mnt/scratch/ljcohen/mmetsp/Pseudo-nitzschia_delicatissima/SRR1300464/trinity/Pseudo-nitzschia_delicatissima_SRR1300464.Trinity.fixed.fasta,19355,201,6351,18249394,942.8775,0,7420,0,11169,80.56122,414,993,1408,1894,2766,0.47585,0.00699,0.01202,2.003,0,0.0,0.17987,12196,12196,0.63012,1.04984,10984,0.94551,6217,0.53516,6042,0.5201,5742,0.49428,5576,0.47999,5397,0.46458,0.54558,,,
/mnt/scratch/ljcohen/mmetsp/Licmophora_paradoxa/SRR1300448/trinity/Licmophora_paradoxa_SRR1300448.Trinity.fixed.fasta,36074,201,18025,25298528,701.29534,0,7530,4,14617,81.03093,293,615,1035,1595,2772,0.45223,0.01323,0.00768,1.74826,0,0.0,0.13657,21393,21393,0.59303,1.12476,16631,0.8744,9361,0.49217,8689,0.45683,7654,0.40242,7181,0.37755,6559,0.34485,0.49523,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300479/trinity/Thalassiosira_weissflogii_SRR1300479.Trinity.fixed.fasta,25250,201,15765,30276601,1199.07331,0,11290,7,15604,80.17992,552,1240,1847,2670,4295,0.46664,0.0078,0.008,1.9375,0,0.0,0.21175,17246,17246,0.68301,1.14439,13681,0.90783,7731,0.51301,7305,0.48474,6630,0.43995,6342,0.42084,6020,0.39947,0.51224,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300488/trinity/Thalassiosira_weissflogii_SRR1300488.Trinity.fixed.fasta,25286,201,15822,30211778,1194.80258,0,11171,11,15640,82.02338,539,1232,1845,2683,4389,0.4677,0.00744,0.00588,1.93372,0,0.0,0.21033,17295,17295,0.68398,1.13641,13779,0.90538,7738,0.50844,7276,0.47809,6567,0.4315,6260,0.41133,5920,0.38899,0.49792,,,
/mnt/scratch/ljcohen/mmetsp/Elphidium_margaritaceum/SRR1300475/trinity/Elphidium_margaritaceum_SRR1300475.Trinity.fixed.fasta,46223,201,14199,35238380,762.35597,0,11249,4,22940,89.69477,314,692,1154,1750,2956,0.45482,0.01338,0.00625,2.45784,0,0.0,0.14277,27134,27134,0.58702,1.09314,19699,0.79361,11354,0.45742,10033,0.4042,8168,0.32906,7490,0.30175,6728,0.27105,0.44732,,,
/mnt/scratch/ljcohen/mmetsp/Chaetoceros_dichaeta/SRR1300526/trinity/Chaetoceros_dichaeta_SRR1300526.Trinity.fixed.fasta,31595,201,9600,22845664,723.07846,0,7521,0,13089,79.78362,303,662,1089,1559,2508,0.43735,0.02126,0.00954,1.8296,0,0.0,0.14184,17122,17122,0.54192,1.10436,13675,0.88203,8088,0.52167,7543,0.48652,6728,0.43395,6368,0.41073,5859,0.3779,0.51349,,,
/mnt/scratch/ljcohen/mmetsp/Thalassionema_nitzschioides/SRR1328075/trinity/Thalassionema_nitzschioides_SRR1328075.Trinity.fixed.fasta,2228,201,1519,818331,367.29399,0,26,0,309,83.73323,227,294,382,516,789,0.44278,0.02304,0.00979,1.8831,0,0.0,0.08063,1728,1728,0.77558,0.25672,1584,0.23533,917,0.13624,622,0.09241,299,0.04442,225,0.03343,162,0.02407,0.14117,,,
/mnt/scratch/ljcohen/mmetsp/Pterosperma/SRR1300516/trinity/Pterosperma_SRR1300516.Trinity.fixed.fasta,43184,201,14735,25661940,594.24648,0,6375,6,12486,75.9777,261,459,823,1415,2504,0.5011,0.02256,0.01236,1.67629,0,0.0,0.11953,13837,13837,0.32042,1.08687,11982,0.94117,6836,0.53696,6530,0.51292,5993,0.47074,5813,0.4566,5589,0.43901,0.51768,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300496/trinity/uncultured_eukaryote_SRR1300496.Trinity.fixed.fasta,9669,201,14828,11917301,1232.52673,0,4580,1,6725,79.10624,616,1244,1816,2600,4050,0.61622,0.00965,0.0083,1.83675,0,0.0,0.20496,35,35,0.00362,0.00275,31,0.00244,8,0.00063,6,0.00047,3,0.00024,3,0.00024,2,0.00016,0.00068,,,
/mnt/scratch/ljcohen/mmetsp/Prorocentrum_micans/SRR1300466/trinity/Prorocentrum_micans_SRR1300466.Trinity.fixed.fasta,7535,201,3393,2332496,309.55488,0,73,0,445,85.74458,213,245,296,379,671,0.50501,0.02873,0.03366,2.12706,0,0.0,0.06708,596,596,0.0791,0.77705,527,0.68709,321,0.41851,312,0.40678,290,0.3781,271,0.35332,239,0.3116,0.39628,,,
/mnt/scratch/ljcohen/mmetsp/Symbiodinium_sp./SRR1300470/trinity/Symbiodinium_sp._SRR1300470.Trinity.fixed.fasta,76905,201,8044,44295943,575.98261,0,11080,0,28507,88.15158,263,466,769,1199,1939,0.52905,0.01189,0.00537,1.86446,0,0.0,0.11667,36657,36657,0.47665,1.04839,31141,0.89063,17672,0.50542,16593,0.47456,15072,0.43106,14634,0.41853,14126,0.404,0.50436,,,
/mnt/scratch/ljcohen/mmetsp/Pinguiococcus_pyrenoidosus/SRR1300500/trinity/Pinguiococcus_pyrenoidosus_SRR1300500.Trinity.fixed.fasta,16990,201,28774,21508880,1265.97293,0,7559,38,11063,79.96448,580,1303,1990,2976,5150,0.60872,0.00238,0.00148,2.16973,0,0.0,0.20647,12623,12623,0.74297,1.19344,8490,0.80269,4610,0.43585,4128,0.39028,3545,0.33516,3323,0.31417,3006,0.2842,0.45145,,,
/mnt/scratch/ljcohen/mmetsp/Pyrocystis_lunula/SRR1300467/trinity/Pyrocystis_lunula_SRR1300467.Trinity.fixed.fasta,1125,201,2486,314451,279.512,0,5,0,12,84.68092,212,235,266,319,449,0.54719,0.01456,0.03875,2.03484,0,0.0,0.06056,152,152,0.13511,0.80851,150,0.79787,84,0.44681,83,0.44149,80,0.42553,80,0.42553,71,0.37766,0.43826,,,
/mnt/scratch/ljcohen/mmetsp/Madagascaria_erythrocladioides/SRR1300528/trinity/Madagascaria_erythrocladioides_SRR1300528.Trinity.fixed.fasta,48081,201,8831,29526915,614.10776,0,7508,0,19756,88.27315,276,496,827,1325,2361,0.62388,0.01059,0.00435,2.54906,0,0.0,0.11206,32524,32524,0.67644,1.0269,25454,0.80368,14356,0.45327,12948,0.40882,10966,0.34624,9980,0.3151,8322,0.26276,0.45027,,,
/mnt/scratch/ljcohen/mmetsp/uncultured_eukaryote/SRR1300495/trinity/uncultured_eukaryote_SRR1300495.Trinity.fixed.fasta,12641,201,7199,9324067,737.60517,0,3034,0,6248,81.00209,314,678,1074,1568,2448,0.60529,0.01164,0.01478,2.04705,0,0.0,0.13861,111,111,0.00878,0.0035,102,0.00322,37,0.00117,23,0.00073,12,0.00038,6,0.00019,3,9e-05,0.00121,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300486/trinity/Thalassiosira_weissflogii_SRR1300486.Trinity.fixed.fasta,25814,201,12828,29467288,1141.52351,0,10771,9,15562,82.9117,503,1171,1776,2634,4317,0.46902,0.00725,0.00603,1.93552,0,0.0,0.20272,17489,17489,0.6775,1.14795,13854,0.90935,7851,0.51533,7325,0.4808,6581,0.43197,6277,0.41201,5940,0.38989,0.50496,,,
/mnt/scratch/ljcohen/mmetsp/Micromonas_pusilla/SRR1300457/trinity/Micromonas_pusilla_SRR1300457.Trinity.fixed.fasta,14768,201,17279,18628009,1261.37656,0,6716,21,10547,81.10319,597,1221,1881,2834,4768,0.64127,0.00752,0.0031,2.31528,0,0.0,0.1946,12430,12430,0.84168,1.31841,8711,0.92395,4863,0.5158,4350,0.46139,3733,0.39595,3482,0.36933,3152,0.33432,0.47775,,,
/mnt/scratch/ljcohen/mmetsp/Phaeocystis_cordata/SRR1300540/trinity/Phaeocystis_cordata_SRR1300540.Trinity.fixed.fasta,14641,201,7164,9428418,643.97364,0,2745,0,6538,83.23877,288,570,891,1284,2007,0.60051,0.01176,0.01537,2.0834,0,0.0,0.12507,11470,11470,0.78342,1.00782,9508,0.83543,5407,0.47509,5133,0.45101,4655,0.40902,4427,0.38898,4106,0.36078,0.48867,,,
/mnt/scratch/ljcohen/mmetsp/Minutocellus_polymorphus/SRR1300535/trinity/Minutocellus_polymorphus_SRR1300535.Trinity.fixed.fasta,17554,201,7384,10435896,594.50245,0,2585,0,6889,80.71434,279,514,785,1087,1690,0.51285,0.01052,0.00464,2.02823,0,0.0,0.12362,9861,9861,0.56175,1.02102,8966,0.92835,4807,0.49772,4665,0.48302,4390,0.45455,4246,0.43964,4081,0.42255,0.48344,,,
/mnt/scratch/ljcohen/mmetsp/Anophryoides_haemophila/SRR1328076/trinity/Anophryoides_haemophila_SRR1328076.Trinity.fixed.fasta,17770,201,3867,7988198,449.53281,0,784,0,113,32.67557,249,363,505,696,1119,0.27829,0.04062,0.03733,1.60236,0,0.0,0.08393,354,354,0.01992,0.58512,312,0.5157,172,0.2843,169,0.27934,152,0.25124,144,0.23802,133,0.21983,0.32022,,,
/mnt/scratch/ljcohen/mmetsp/Pseudokeronopsis/SRR1300460/trinity/Pseudokeronopsis_SRR1300460.Trinity.fixed.fasta,39234,201,11508,25826897,658.27846,0,7346,2,5303,43.27993,278,555,965,1502,2634,0.42469,0.02289,0.03576,1.67995,0,0.0,0.12752,11135,11135,0.28381,0.94621,10271,0.87279,6211,0.52779,6034,0.51275,5608,0.47655,5431,0.46151,5223,0.44383,0.53732,,,
/mnt/scratch/ljcohen/mmetsp/Heterocapsa_arctica/SRR1300520/trinity/Heterocapsa_arctica_SRR1300520.Trinity.fixed.fasta,75699,201,13847,42803148,565.43875,0,10258,1,28748,94.16938,257,442,754,1217,2116,0.66338,0.00578,0.00227,2.09515,0,0.0,0.1057,41679,41679,0.55059,0.94403,33474,0.75819,17372,0.39348,15756,0.35687,13625,0.30861,12813,0.29022,11755,0.26625,0.40434,,,
/mnt/scratch/ljcohen/mmetsp/Thalassiosira_weissflogii/SRR1300481/trinity/Thalassiosira_weissflogii_SRR1300481.Trinity.fixed.fasta,26299,201,15890,31060788,1181.06346,0,11430,9,15703,78.13563,527,1234,1866,2705,4310,0.46495,0.00773,0.00783,1.93696,0,0.0,0.2085,17580,17580,0.66847,1.17647,13642,0.91294,7813,0.52285,7393,0.49475,6607,0.44215,6295,0.42127,5932,0.39698,0.51712,,,
