"","SampleName","Run.x","ReleaseDate","LoadDate","spots","bases","spots_with_mates","avgLength","size_MB","AssemblyName","download_path","Experiment","LibraryName","LibraryStrategy","LibrarySelection","LibrarySource","LibraryLayout","InsertSize","InsertDev","Platform","Model","SRAStudy","BioProject","Study_Pubmed_id","ProjectID","Sample","BioSample","SampleType","TaxID","ScientificName","g1k_pop_code","source","g1k_analysis_group","Subject_ID","Sex","Disease","Tumor","Affection_Status","Analyte_Type","Histological_Type","Body_Site","CenterName","Submission","dbgap_study_accession","Consent","RunHash","ReadHash","Investigator","HighLevelClassification","Phylum","Class","Order","Family","Genus","Species","Strain","Input.Reads","Surviving.Reads","Percent.Surviving","assembly.x","n_seqs.x","smallest.x","largest.x","n_bases.x","mean_len.x","n_under_200.x","n_over_1k.x","n_over_10k.x","n_with_orf.x","mean_orf_percent.x","n90.x","n70.x","n50.x","n30.x","n10.x","gc.x","gc_skew.x","at_skew.x","cpg_ratio.x","bases_n.x","proportion_n.x","linguistic_complexity.x","fragments","fragments_mapped","p_fragments_mapped","good_mappings","p_good_mapping","bad_mappings","potential_bridges","bases_uncovered","p_bases_uncovered","contigs_uncovbase","p_contigs_uncovbase","contigs_uncovered","p_contigs_uncovered","contigs_lowcovered","p_contigs_lowcovered","contigs_segmented","p_contigs_segmented","score.x","optimal_score.x","cutoff.x","assembly.y","n_seqs.y","smallest.y","largest.y","n_bases.y","mean_len.y","n_under_200.y","n_over_1k.y","n_over_10k.y","n_with_orf.y","mean_orf_percent.y","n90.y","n70.y","n50.y","n30.y","n10.y","gc.y","gc_skew.y","at_skew.y","cpg_ratio.y","bases_n.y","proportion_n.y","linguistic_complexity.y","CRBB_hits","n_contigs_with_CRBB","p_contigs_with_CRBB","rbh_per_reference","n_refs_with_CRBB","p_refs_with_CRBB","cov25","p_cov25","cov50","p_cov50","cov75","p_cov75","cov85","p_cov85","cov95","p_cov95","reference_coverage","score.y","optimal_score.y","cutoff.y","Run.y","Complete_eukaryotic","Fragmented_eukaryotic","Missing_eukaryotic","Total_eukaryotic","Complete_eukaryotic_BUSCO_perc","Complete_protist","Fragmented_protist","Missing_protist","Total_protist","Complete_protist_BUSCO_perc","Unique_kmers","num_reads_kept_diginorm","total_reads_before_diginorm","perc_kept_diginorm","num_kmers_reads_diginorm","fp_rate_diginorm"
"683","MMETSP1433","SRR1300499","7/22/15","12/29/15",30988633,6197726600,30988633,200,3708,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300499","SRX554304",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621588","SAMN02740216","simple",100272,"uncultured eukaryote",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","6DE0E337788F383D164E53626D79C72A","9FBC5DE3B842D00F7FC2C7CE6DE440D8","BassemAllam","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","NY070348D",30988633,30856866,99.57,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1433.trinity_out_2.2.0.Trinity.fasta",26796,201,42993,37266059,1390.73216,0,11324,91,13893,66.44542,556,1614,2602,3941,6592,0.4614,0.01152,0.00416,1.87105,0,0,0.22442,30856866,29059800,0.94176,26857672,0.8704,2202128,10056,3917173,0.10511,13010,0.48552,3572,0.1333,16913,0.63118,3004,0.11211,0.30171,0.4715,0.03662,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1433.trinity_out_2.2.0.Trinity.fasta",26796,201,42993,37266059,1390.73216,0,11324,91,13893,66.44542,556,1614,2602,3941,6592,0.4614,0.01152,0.00416,1.87105,0,0,0.22442,16794,16794,0.62674,1.23877,10185,0.75127,5194,0.38312,4931,0.36372,4600,0.33931,4432,0.32692,4110,0.30316,0.44845,NA,NA,NA,"MMETSP1433",275,12,16,303,0.907590759076,215,9,10,234,0.918803418803419,25734141,6819082,61845431,"11.0%",74333834,0
"684","MMETSP1434","SRR1300535","7/22/15","12/17/15",13475435,1347543500,13475435,100,723,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300535","SRX554340",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621619","SAMN02740268","simple",265543,"Minutocellus polymorphus",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","D9CEB3CFC0F8E9AA05830D77334A6423","0131999BB31D02346ED1CF5FA68AB54A","MikePreston","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemaceae","Minutocellus","polymorphus","CCMP3303",13475435,13446567,99.79,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1434.trinity_out_2.2.0.Trinity.fasta",20091,201,4763,11227432,558.82893,0,2366,0,7439,81.50085,273,476,709,985,1523,0.51282,0.01023,0.00388,2.02765,0,0,0.11733,13446567,12209742,0.90802,10442749,0.77661,1766993,10151,324175,0.02887,6172,0.3072,708,0.03524,12182,0.60634,2027,0.10089,0.26242,0.33451,0.27971,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1434.trinity_out_2.2.0.Trinity.fasta",20091,201,4763,11227432,558.82893,0,2366,0,7439,81.50085,273,476,709,985,1523,0.51282,0.01023,0.00388,2.02765,0,0,0.11733,13465,13465,0.6702,1.1554,10357,0.88871,5210,0.44706,4923,0.42243,4376,0.37549,4134,0.35473,3774,0.32384,0.44129,NA,NA,NA,"MMETSP1434",64,63,176,303,0.211221122112,53,29,152,234,0.226495726495726,9805109,7922886,26914166,"29.4%",45818586,0
"685","MMETSP1435","SRR1300510","7/22/15","12/24/15",9223210,922321000,9223210,100,484,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300510","SRX554315",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621598","SAMN02740041","simple",426625,"Chaetoceros brevis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","4B83CA2716D737CD1E1B9839B0C1588B","D806FA5F319327E889470E09544C1A83","MikePreston","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Chaetocerotanaeincertaesedis","Chaetocerotaceae","Chaetoceros","brevis","CCMP164",9223210,9205393,99.81,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1435.trinity_out_2.2.0.Trinity.fasta",8658,201,3421,3822554,441.50543,0,256,0,1891,77.23747,246,368,509,667,956,0.43234,0.02762,0.01459,1.76907,0,0,0.09498,9205393,7534510,0.81849,6324870,0.68708,1209640,4240,191440,0.05008,2638,0.30469,675,0.07796,1084,0.1252,1146,0.13236,0.13799,0.29768,0.32463,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1435.trinity_out_2.2.0.Trinity.fasta",8658,201,3421,3822554,441.50543,0,256,0,1891,77.23747,246,368,509,667,956,0.43234,0.02762,0.01459,1.76907,0,0,0.09498,7214,7214,0.83322,0.97355,6170,0.83266,3008,0.40594,2939,0.39663,2728,0.36815,2620,0.35358,2423,0.32699,0.41553,NA,NA,NA,"MMETSP1435",48,51,204,303,0.158415841584,55,27,152,234,0.235042735042735,3055259,6451200,18425102,"35.0%",28979968,0
"686","MMETSP1436","SRR1300512","7/22/15","12/24/15",12139478,1213947800,12139478,100,675,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300512","SRX554317",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621599","SAMN02740133","simple",327968,"Alexandrium andersonii",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","4A6983C56522232D9CFF0969AFDB6298","534748D7AE0C367BCAF17B224663775A","MikePreston","Alveolata(SAR,Chromalveolata)","Dinophyta","Dinophyceae","Gonyualacales","Goniodomataceae","Alexandrium","andersonii","CCMP2222",12139478,12118136,99.82,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1436.trinity_out_2.2.0.Trinity.fasta",104672,201,11167,43583212,416.3789,0,4902,1,26791,95.72805,231,314,453,688,1214,0.64745,0.00973,0.0062,2.05903,0,0,0.08568,12118136,8795463,0.72581,6192670,0.51102,2602793,44839,693695,0.01592,27033,0.25826,1165,0.01113,91836,0.87737,2812,0.02686,0.17514,0.26241,0.33556,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1436.trinity_out_2.2.0.Trinity.fasta",104672,201,11167,43583212,416.3789,0,4902,1,26791,95.72805,231,314,453,688,1214,0.64745,0.00973,0.0062,2.05903,0,0,0.08568,38997,38997,0.37256,0.92322,33547,0.7942,16001,0.37881,15043,0.35613,13780,0.32623,13290,0.31463,12626,0.29891,0.3944,NA,NA,NA,"MMETSP1436",103,96,104,303,0.339933993399,92,51,91,234,0.393162393162393,43830364,17621834,24251243,"72.7%",132912020,0
"687","MMETSP1437","SRR1300514","7/22/15","12/17/15",10632693,1063269300,10632693,100,553,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300514","SRX554319",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621600","SAMN02740096","simple",49252,"Eucampia antarctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","33615F38EB016ADD68D8D9D2D7BD548B","DFC805A9964872EEEA3D9DA4864F00D1","MikePreston","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Coscinodiscophyceae","Hemiaulales","Hemiaulaceae","Eucampia","antarctica","CCMP1452",10632693,10618425,99.87,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1437.trinity_out_2.2.0.Trinity.fasta",31321,201,7134,18155140,579.64752,0,4509,0,10256,80.40683,265,468,775,1197,2009,0.39724,0.01673,0.01336,1.81921,0,0,0.11656,10618425,9388028,0.88413,8039548,0.75713,1348480,17762,577884,0.03183,9319,0.29753,1098,0.03506,22455,0.71693,1241,0.03962,0.27415,0.42492,0.41273,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1437.trinity_out_2.2.0.Trinity.fasta",31321,201,7134,18155140,579.64752,0,4509,0,10256,80.40683,265,468,775,1197,2009,0.39724,0.01673,0.01336,1.81921,0,0,0.11656,18799,18799,0.6002,1.18928,13522,0.85544,7087,0.44835,6524,0.41273,5737,0.36294,5390,0.34099,4885,0.30904,0.44883,NA,NA,NA,"MMETSP1437",165,72,66,303,0.544554455446,147,37,50,234,0.628205128205128,12799404,10252682,21249619,"48.2%",60342740,0
"688","MMETSP1438","SRR1300516","7/22/15","12/17/15",12377327,1237732700,12377327,100,662,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300516","SRX554321",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621601","SAMN02740612","simple",38835,"Pterosperma",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","8F0692B57DE2F5E639241F75E7C095B7","524E4605F3F778541F942E469F524046","MikePreston","Viridiplantae(Archaeplastida)","Chlorophyta","Prasinophyceae","Halosphaerales","Pterospermataceae","Pterosperma","sp.","CCMP1384",12377327,12359966,99.86,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1438.trinity_out_2.2.0.Trinity.fasta",43875,201,13748,26528425,604.63647,0,6752,6,12862,75.55017,263,469,851,1442,2562,0.50093,0.02228,0.01275,1.67548,0,0,0.12115,12359966,11081775,0.89659,9718786,0.78631,1362989,22389,491438,0.01852,10302,0.2348,561,0.01279,37034,0.84408,992,0.02261,0.33085,0.46844,0.52433,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1438.trinity_out_2.2.0.Trinity.fasta",43875,201,13748,26528425,604.63647,0,6752,6,12862,75.55017,263,469,851,1442,2562,0.50093,0.02228,0.01275,1.67548,0,0,0.12115,19649,19649,0.44784,1.13055,15644,0.90012,7818,0.44983,7256,0.41749,6580,0.3786,6338,0.36467,6054,0.34833,0.44204,NA,NA,NA,"MMETSP1438",163,87,53,303,0.53795379538,140,28,66,234,0.598290598290598,21184361,12446444,24733935,"50.3%",79737681,0
"689","MMETSP1439","SRR1300518","7/22/15","12/17/15",26319762,2631976200,26319762,100,1657,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300518","SRX554323",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621602","SAMN02740068","simple",66791,"Gonyaulax spinifera",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","B902D71B62E3178D01AB53E7A8B76F0D","8E882FFA995B396E4AD54A5B42201EF0","MikePreston","Alveolata(SAR,Chromalveolata)","Pyrrophycophyta","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","spinifera","CCMP409",26319762,26306769,99.95,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1439.trinity_out_2.2.0.Trinity.fasta",80982,201,16333,41011311,506.42502,0,8418,2,27642,94.02991,243,385,648,1005,1697,0.63288,0.00591,0.00309,1.96365,0,0,0.10202,26306769,21289461,0.80928,15941760,0.60599,5347701,36251,756982,0.01846,26192,0.32343,1044,0.01289,60180,0.74313,2891,0.0357,0.22086,0.33363,0.47033,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1439.trinity_out_2.2.0.Trinity.fasta",80982,201,16333,41011311,506.42502,0,8418,2,27642,94.02991,243,385,648,1005,1697,0.63288,0.00591,0.00309,1.96365,0,0,0.10202,40142,40142,0.49569,0.95404,33315,0.79178,16127,0.38328,14973,0.35586,13620,0.3237,13126,0.31196,12375,0.29411,0.40711,NA,NA,NA,"MMETSP1439",149,66,88,303,0.491749174917,135,29,70,234,0.576923076923077,34867997,23181863,52625917,"44.1%",151042916,0
"690","MMETSP1440","SRR1300519","7/22/15","12/17/15",22695683,2269568300,22695683,100,1415,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300519","SRX554324",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621603","SAMN02740147","simple",89957,"Polarella glacialis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","511FC582DC80F446851E391B786F060C","4B0E49389962B5E2351B2CB89774C09F","MikePreston","Alveolata(SAR,Chromalveolata)","Alveolata","Dinophyceae","Suessiales","Suessiaceae","Polarella","glacialis","CCMP2088",22695683,22685747,99.96,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1440.trinity_out_2.2.0.Trinity.fasta",77363,201,14086,40096700,518.29298,0,8484,1,24565,89.75804,247,393,655,1060,1849,0.56318,0.00933,-0.00249,1.92328,0,0,0.10505,22685747,17426884,0.76819,11661970,0.51407,5764914,50448,1033483,0.02577,27208,0.35169,1987,0.02568,50497,0.65273,4021,0.05198,0.15288,0.25904,0.35639,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1440.trinity_out_2.2.0.Trinity.fasta",77363,201,14086,40096700,518.29298,0,8484,1,24565,89.75804,247,393,655,1060,1849,0.56318,0.00933,-0.00249,1.92328,0,0,0.10505,44479,44479,0.57494,0.98198,32195,0.71078,16195,0.35754,14790,0.32653,12713,0.28067,11771,0.25987,10365,0.22883,0.39292,NA,NA,NA,"MMETSP1440",175,58,70,303,0.577557755776,141,37,56,234,0.602564102564103,30207199,24870457,45381253,"54.8%",137240349,0
"691","MMETSP1441","SRR1300520","7/22/15","12/29/15",27337205,2733720500,27337205,100,1742,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300520","SRX554325",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621604","SAMN02740065","simple",192219,"Heterocapsa arctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","E446868204190C312D9FE6DD2B895578","93F35777B477CAD04A4C485286902E9A","MikePreston","Alveolata(SAR,Chromalveolata)","Alveolata","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","arctica","CCMP445",27337205,27324631,99.95,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1441.trinity_out_2.2.0.Trinity.fasta",81670,201,13846,46068957,564.08665,0,11040,4,31393,94.16482,258,445,747,1189,2036,0.66224,0.00603,0.00206,2.09418,0,0,0.10554,27324631,21102140,0.77228,13811385,0.50546,7290755,48463,1229771,0.02669,34533,0.42284,1790,0.02192,53189,0.65127,3899,0.04774,0.1496,0.24806,0.37493,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1441.trinity_out_2.2.0.Trinity.fasta",81670,201,13846,46068957,564.08665,0,11040,4,31393,94.16482,258,445,747,1189,2036,0.66224,0.00603,0.00206,2.09418,0,0,0.10554,49577,49577,0.60704,0.98747,37872,0.75433,19389,0.38619,17685,0.35225,15512,0.30897,14622,0.29124,13378,0.26646,0.40852,NA,NA,NA,"MMETSP1441",187,45,71,303,0.617161716172,159,29,46,234,0.67948717948718,41399638,28177207,54661561,"51.5%",151333799,0
"692","MMETSP1442","SRR1300521","7/22/15","12/30/15",26745370,2674537000,26745370,100,1661,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300521","SRX554326",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621605","SAMN02740613","simple",1486917,"Craspedostauros australis",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","5C70B188CEE522A2365617BEB01EB1CF","5AEEDC096764279B4001DE6779B129F4","MikePreston","Stramenopila(SAR,Chromalveolata)","Ochrophyta","Bacillariophyceae","Naviculales","Naviculaceae","Craspedostauros","australis","CCMP3328",26745370,26727149,99.93,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1442.trinity_out_2.2.0.Trinity.fasta",25015,201,8063,19477270,778.62363,0,6922,0,11887,68.78556,340,753,1111,1532,2351,0.53581,0.00692,0.00571,2.08786,0,0,0.15118,26727149,24529797,0.91779,21223367,0.79408,3306430,13494,767827,0.03942,8763,0.35031,1169,0.04673,11363,0.45425,4322,0.17278,0.26282,0.32738,0.02886,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1442.trinity_out_2.2.0.Trinity.fasta",25015,201,8063,19477270,778.62363,0,6922,0,11887,68.78556,340,753,1111,1532,2351,0.53581,0.00692,0.00571,2.08786,0,0,0.15118,19948,19948,0.79744,1.15641,14488,0.83988,7446,0.43165,6948,0.40278,6264,0.36313,5997,0.34765,5493,0.31843,0.44082,NA,NA,NA,"MMETSP1442",119,71,113,303,0.392739273927,103,31,100,234,0.44017094017094,17346145,14221721,53471042,"26.6%",70775517,0
"693","MMETSP1443","SRR1300522","7/22/15","12/30/15",29104683,2910468300,29104683,100,1769,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300522","SRX554327",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621606","SAMN02740146","simple",186043,"Entomoneis sp.",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","942DAF19C5D3A1EB79664B942E417867","D8A92C0911BF85425D55C3AF71DD89BB","MikePreston","Stramenopila(SAR,Chromalveolata)","Bacillariophyta","Bacillariophyceae","Bacillariophycidae","Entomoneidaceae","Entomoneis","sp.","CCMP2396",29104683,29067705,99.87,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1443.trinity_out_2.2.0.Trinity.fasta",22267,201,7338,14783798,663.93308,0,4729,0,9005,78.49231,292,604,952,1331,1916,0.44495,0.00987,0.00764,1.8977,0,0,0.13338,29067705,27313126,0.93964,24147656,0.83074,3165470,12844,488262,0.03303,7057,0.31693,911,0.04091,13016,0.58454,1462,0.06566,0.29548,0.42587,0.33057,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1443.trinity_out_2.2.0.Trinity.fasta",22267,201,7338,14783798,663.93308,0,4729,0,9005,78.49231,292,604,952,1331,1916,0.44495,0.00987,0.00764,1.8977,0,0,0.13338,14583,14583,0.65492,1.14162,10979,0.85948,5587,0.43737,5257,0.41154,4736,0.37075,4497,0.35204,4159,0.32558,0.44543,NA,NA,NA,"MMETSP1443",147,52,104,303,0.485148514851,117,28,89,234,0.5,10414808,11719921,58162295,"20.2%",64396505,0
"694","MMETSP1444","SRR1300523","7/22/15","12/17/15",23823227,2382322700,23823227,100,1526,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300523","SRX554328",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621607","SAMN02740094","simple",33657,"Phaeocystis antarctica",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","506552802EBA1A6902187C391A54F088","410E0F260ED18236FE7D32D2F7A190BD","MikePreston","Haptophyta(Hacrobia,Chromalveolata)","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","antarctica","CCMP1374",23823227,23811584,99.95,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1444.trinity_out_2.2.0.Trinity.fasta",39194,201,8360,22587417,576.29783,0,5389,0,15482,90.58432,264,470,763,1143,1951,0.6571,0.01055,0.00537,2.28026,0,0,0.10741,23811584,20549847,0.86302,15539690,0.65261,5010157,23396,697755,0.03089,15941,0.40672,1099,0.02804,25726,0.65638,1809,0.04616,0.19037,0.33044,0.33386,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1444.trinity_out_2.2.0.Trinity.fasta",39194,201,8360,22587417,576.29783,0,5389,0,15482,90.58432,264,470,763,1143,1951,0.6571,0.01055,0.00537,2.28026,0,0,0.10741,23414,23414,0.59739,1.10345,17400,0.82002,8908,0.41981,8143,0.38376,7147,0.33682,6751,0.31816,6128,0.2888,0.4257,NA,NA,NA,"MMETSP1444",175,55,73,303,0.577557755776,140,26,68,234,0.598290598290598,21823354,15272853,47634547,"32.1%",91022528,0
"695","MMETSP1445","SRR1300524","7/22/15","12/30/15",28572209,2857220900,28572209,100,1791,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300524","SRX554329",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621609","SAMN02740165","simple",36898,"Pyramimonas sp.",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","82F1E94648D63161D67CF1BAFDD7EE3F","D57EADAAA872CF4B9B9D07341BE7EBF1","MikePreston","Viridiplantae(Archaeplastida)","Chlorophyta","Prasinophyceae","Pyramimonadales","Halosphaeraceae","Pyramimonas","sp.","CCMP2087",28572209,28557420,99.95,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1445.trinity_out_2.2.0.Trinity.fasta",46337,201,21659,31201990,673.37096,0,9430,6,16493,75.53686,285,568,1015,1528,2459,0.55033,0.0147,0.01102,2.03836,0,0,0.1304,28557420,25425803,0.89034,20858952,0.73042,4566851,29510,1009398,0.03235,17490,0.37745,1271,0.02743,30848,0.66573,2469,0.05328,0.26363,0.34726,0.38454,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1445.trinity_out_2.2.0.Trinity.fasta",46337,201,21659,31201990,673.37096,0,9430,6,16493,75.53686,285,568,1015,1528,2459,0.55033,0.0147,0.01102,2.03836,0,0,0.1304,28811,28811,0.62177,1.17423,21191,0.86367,11118,0.45313,10216,0.41637,8973,0.36571,8428,0.3435,7651,0.31183,0.4477,NA,NA,NA,"MMETSP1445",235,50,18,303,0.775577557756,182,30,22,234,0.777777777777778,25653869,19837205,57129411,"34.7%",108867370,0
"696","MMETSP1446","SRR1300525","7/22/15","12/17/15",21006933,2100693300,21006933,100,1310,NA,"http://sra-download.ncbi.nlm.nih.gov/srapub/SRR1300525","SRX554330",NA,"RNA-Seq","RANDOM PCR","TRANSCRIPTOMIC","PAIRED",0,0,"ILLUMINA","Illumina HiSeq 2000","SRP042159","PRJNA248394",NA,248394,"SRS621608","SAMN02740121","simple",100272,"uncultured eukaryote",NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,"NCGR","SRA167331",NA,"public","517CC0080ED9031399B5F1B087FCBBC0","35D3EF7B542F5FBA1CC8E5ABD6D20CC0","MikePreston","","Unknown","Unknown","","Unknown","Unidentifiedeukaryote","sp.","CCMP2111",21006933,20980222,99.87,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1446.trinity_out_2.2.0.Trinity.fasta",15994,201,9769,13017340,813.88896,0,4394,0,8627,80.94184,368,753,1139,1673,2623,0.56235,0.00698,0.01065,1.99265,0,0,0.15689,20980222,18684711,0.89059,15390334,0.73356,3294377,11801,528393,0.04059,7492,0.46843,819,0.05121,6365,0.39796,1395,0.08722,0.26107,0.35218,0.12013,"/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0_zenodo/MMETSP1446.trinity_out_2.2.0.Trinity.fasta",15994,201,9769,13017340,813.88896,0,4394,0,8627,80.94184,368,753,1139,1673,2623,0.56235,0.00698,0.01065,1.99265,0,0,0.15689,13103,13103,0.81924,1.46108,6679,0.74476,3728,0.4157,3359,0.37455,2854,0.31824,2615,0.29159,2128,0.23729,0.46391,NA,NA,NA,"MMETSP1446",219,66,18,303,0.722772277228,140,42,52,234,0.598290598290598,10251423,11757552,41984251,"28.0%",70927992,0
